2014-02-10 17:10:01	Ventana	3762	CTE_Leucothea_pulchra1	145.7700043	9.472000122	2.678999901	33.81999969	88.91999817	36.699949	-122.054522	00:19:33:23	http://search.mbari.org/ARCHIVE/frameGrabs/Ventana/images/3762/00_19_33_23.jpg	V3762-D6
2013-11-23 17:40:53	Doc Ricketts	557	CTE_Llyria_spbenthic1	3258.350098	1.606999993	2.546999931	34.66699982	79.05999756	36.382428	-122.666434	02:47:42:10	http://search.mbari.org/ARCHIVE/frameGrabs/Doc%20Ricketts/images/0557/02_47_42_10.jpg	D557-D5
2013-07-10 21:45:01	Doc Ricketts	493	CTE_Llyria_spcopper1	1250.380005	3.184999943	0.7820000052	34.52099991	83.05000305	36.695771	-122.083666	01:01:24:09	http://search.mbari.org/ARCHIVE/frameGrabs/Doc%20Ricketts/images/0493/01_01_24_09.jpg	D493-d6
2018-05-02 16:12:31	Doc Ricketts	1019	CTE_Llyria_spdeep1	3264.22998	1.597000003	2.538000107	34.65599823		35.51585	-122.648517	None	http://search.mbari.org/ARCHIVE/framegrabs/Doc%20Ricketts/images/1019/20180502T161231Z-921ba422-a84b-4c77-8a95-12d7355ee850.jpg	D1019-D3
2013-04-24 20:42:10	Ventana	3710	CTE_Nepheloctena_red1	268.8200073	8.137999535	1.383000016	34.09700012	91.55999756	36.702522	-122.039023	01:05:10:17	http://search.mbari.org/ARCHIVE/frameGrabs/Ventana/images/3710/01_05_10_17.jpg	V3710-D8
2013-04-24 20:42:10	Ventana	3710	CTE_Nepheloctena_red2	268.8200073	8.137999535	1.383000016	34.09700012	91.55999756	36.702522	-122.039023	01:05:10:17	http://search.mbari.org/ARCHIVE/frameGrabs/Ventana/images/3710/01_05_10_17.jpg	V3710-D8
2011-05-11 16:19:43	Ventana	3629	CTE_Tetraphalia_sp1	261.019989	7.861999989	0.9610000253	34.17100143	90.66999817	36.700584	-122.05165	00:29:34:24	http://search.mbari.org/ARCHIVE/frameGrabs/Ventana/images/3629/00_29_34_24.jpg	V3629-d5
2010-05-20 16:25:44	Ventana	3560	CTE_Thalassocalyce_inconstans1	219.75	8.151000023	1.496999979	34.09600067	88.80000305	36.706855	-122.059802	00:36:34:13	http://search.mbari.org/ARCHIVE/frameGrabs/Ventana/images/3560/00_36_34_13.jpg	V3560-d2
2014-09-20 16:32:45	Doc Ricketts	667	CTE_Tjalfiella_pink1	3980.879883	1.488999963	2.951999903	34.68099976	88.41999817	35.500105	-124.00083	02:32:49:28	http://search.mbari.org/ARCHIVE/frameGrabs/Doc%20Ricketts/images/0667/02_32_49_28.jpg	D667-d8
2011-12-03 23:05:25	Doc Ricketts	326	CTE_Vermillion_lobate1	1755.02002	2.23300004	1.402999997	34.59500122	87.73000336	36.071584	-122.281718	05:53:04:05	http://search.mbari.org/ARCHIVE/frameGrabs/Doc%20Ricketts/images/0326/05_53_04_05.jpg	D326-SS6
2006-07-05 19:09:47	Ventana	2848	CTE_Weird_cteno1	539.2700195	6.366000175	0.51	34.311	88.86	36.696221	-122.055108	02:52:57:15	http://search.mbari.org/ARCHIVE/frameGrabs/Ventana/images/2848/02_52_57_15.jpg	V2848-D2
2005-04-07 1:14:04	Tiburon	841	CTE_Nepheloctena_white1	499	5.852000237	0.3700000048	34.22999954	83.41000366	35.500381	-123.86558	10:03:44:10	http://search.mbari.org/ARCHIVE/frameGrabs/Tiburon/images/0841/10_03_44_10.jpg	T841-5
2012-09-30 19:10:41	Doc Ricketts	421	CTE_Lampocteis_cruentiventer1	650.7399902	5.487999916	0.2389999926	34.30599976	86.68000031	35.564012	-123.755277	05:05:38:17	http://search.mbari.org/ARCHIVE/frameGrabs/Doc%20Ricketts/images/0421/05_05_38_17.jpg	D421-D2 (annot 19)
2012-09-30 19:10:41	Doc Ricketts	327	CTE_Beroe_forskalii1	9.8	12.614	5.433	33.306	81.84	35.930567	-122.932703		see SCUBA and lab photos	20111205-BW3
2015-07-13 20:26:52	Doc Ricketts	785	CTE_Beroe_forskalii2	400.2099915	7.397999763	0.9229999781	34.17100143	87.54000092	36.600293	-122.151301	07:03:54:26	http://search.mbari.org/ARCHIVE/frameGrabs/Doc%20Ricketts/images/0785/07_03_54_26.jpg	D785-D11
2012-09-29 2:46:02	Doc Ricketts	419	CTE_Cestum_veneris1	10.1	15.133	5.664	33.586	79.94	36.600015	-122.150044		see SCUBA and lab photos	20120929-BW1
2002-06-12 21:54:24	Ventana	2182	CTE_Dryodora_glandiformis1	10	10.423	4.81	33.889	77.28	36.698395	-122.024322		see SCUBA and lab photos	20020612-BW2
2013-11-19 19:05:39	Doc Ricketts	551	CTE_Haeckelia_beehleri1	10.1	12.667	5.853	33.591	73.61	36.748369	-122.104801		see SCUBA and lab photos	20131119-BW1
2006-09-26 16:40:22	Ventana	2893	CTE_Lampea_lactea1	10	14.342	3.82	33.624	80.29	36.71396	-121.907542		see SCUBA and lab photos	20060926-BW
2019-03-24 1:25:42	Doc Ricketts	1138	CTE_Lampea_lactea2	10.1	13.218	6.171	33.333	82.8	36.396519	-122.675128		see SCUBA and lab photos	20190326-BW
2015-03-12 1:55:07	Doc Ricketts	725	CTE_Ocyropsis_crystallina1	10	22.55	4.835	34.884	85.55	23.612109	-108.791737		see SCUBA and lab photos	D725-BW4
2012-09-30 21:02:25	Doc Ricketts	422	CTE_Velamen_parallelum1	9.9	16.05	5.559	33.146	83.3	35.565527	-123.758537		see SCUBA and lab photos	20120930-BW3
2019-04-19 22:05:56	Doc Ricketts	1142	CTE_Pleurobrachia_bachei1	9.9	12.008	6.075	33.287	71.55	36.417404	-122.303845		see SCUBA and lab photos	20190417-BW
			CTE_Hormiphora_californensis1	100	14.37	1.81359	34.977		26.666	-110.148		WRF or SH  pic?	WOD13_FR station 10429016B
			CTE_Mertensia_ovum1	10	5.13	7.8365	34.829		76.098	15.98		WRF or SH  pic?	WOD13_US station 12255854B
			CTE_Hormiphora_californensis2	100.1	10.179	3.049	33.638	81.15	36.695859	-122.089585		DTS has pic	D914-T1
			CTE_Ocyropsis_maculata1	10	26.44	2.115855	35.389		26.666	-110.148		GoC 2006	20060629-BW, WOD13_FR station 10429016B
			CTE_Beroe_ovata1	10	24.4647	0.4726529	34.9397		19.2613	-156.1495		20170319	KOK17BW13, HOT March 2017 average
	MiniROV	118	CTE_Bolinopsis_vitrea1	10	27.6	2.22	34.3		19.7745	-156.1139		miniCTDO	KM18BW2-4
	MiniROV	117	CTE_Eurhamphaea_vexilligera1	9.98	27.4	2.24	34.4		19.2963	-157.16383		miniCTDO	KM18BW1-16
